admin0name,admin1name,admin2name,crop_area,flood_area,pop_sum,year
Ghana,Upper West,Nandom,0.6147809814453125,12.272081213043812,0.0,1990
Ghana,Upper West,Sissala East,1.8456091234394147,8.197783532307943,0.0,1990
Ghana,Upper West,Wa East,5.930826980602787,85.09176536578006,0.0,1990
Ghana,Upper West,Nadowli / Kaleo,0.6157563293457031,24.540666533897245,0.0,1990
Ghana,Upper West,Daffiama Bussie,1.231770184326172,6.580632828919652,0.0,1990
Ghana,Upper West,Sissala  West,0.0,2.195940167236328,0.0,1990
Ghana,Upper West,Wa Municipal,0.792664044189453,8.72470635639265,0.0,1990
Ghana,Upper West,Lambussie Karni,6.588535821533205,27.935297113037105,0.0,1990
Ghana,Upper West,Wa West,0.8005130244236366,158.12905474949255,0.0,1990
Ghana,Greater Accra,Ga West,0.0,0.0,0.0,1990
Ghana,Greater Accra,Ga Central Municipal,0.0,0.6228835998535156,0.0,1990
Ghana,Greater Accra,Ledzokuku / Krowor,0.0,0.6228701416015625,0.0,1990
Ghana,Greater Accra,Ada West,23.806229675484456,378.091352530587,500.0,1990
Ghana,Greater Accra,Ashaiman,0.08896744995117187,0.26690238647460934,0.0,1990
Ghana,Greater Accra,Shai Osu Doku,15.507587385948028,112.23400292221967,0.0,1990
Ghana,Greater Accra,Kpone Katamanso,3.3096755792356007,11.40999459226122,10.0,1990
Ghana,Greater Accra,Tema Metropolis,0.613755367862477,52.90980188210867,15.0,1990
Ghana,Greater Accra,La Nkwantanang Madina,0.08896046752929687,0.2668685302734375,0.0,1990
Ghana,Greater Accra,Ga South,7.919984484863285,292.03722411585255,741.3098039215686,1990
Ghana,Greater Accra,Ningo Prampram,9.321336262183095,691.7582040638151,72.0,1990
Ghana,Greater Accra,Ga East,0.0,0.0,0.0,1990
Ghana,Greater Accra,Adenta,4.982071032714843,10.675873187255856,44.0,1990
Ghana,Greater Accra,Ada East,32.15028688184552,451.61203471844556,230.0,1990
Ghana,Greater Accra,La Dade Kotopon,0.0,0.0,0.0,1990
Ghana,Greater Accra,Accra Metropolis,0.0,22.24218439431581,846.3686274509804,1990
Ghana,Western North,Bia West,0.0,0.0,0.0,1990
Ghana,Western North,Sefwi Bibiani / Anhwiaso Bekwai,0.0,0.5330583801269532,0.0,1990
Ghana,Western North,Bodi,0.0,0.0,0.0,1990
Ghana,Western North,Aowin,0.0,0.0,0.0,1990
Ghana,Western North,Sefwi Akontombra,0.0,0.0,0.0,1990
Ghana,Western North,Juabeso,0.0,0.0,0.0,1990
Ghana,Western North,Suaman,0.0,0.0,0.0,1990
Ghana,Western North,Sefwi-Wiawso,0.0,0.0,0.0,1990
Ghana,Western North,Bia East,0.0,0.0,0.0,1990
Ghana,Oti,Jasikan,0.0,0.0,0.0,1991
Ghana,Oti,Kadjebi,0.0,0.0,0.0,1991
Ghana,Oti,Nkwanta South,0.17701197509765626,501.01484679297886,25.0,1991
Ghana,Oti,Krachi Nchumuru,2.7443462829589844,1674.0164108424685,0.0,1991
Ghana,Oti,Nkwanta North,6.014029339599611,1949.1290031415715,0.0,1991
Ghana,Oti,Krachi West,1.06274765625,1534.0444489259708,0.0,1991
Ghana,Oti,Biakoye,5.765892138671871,772.5971753746855,0.0,1991
Ghana,Oti,Krachi East,3.0129590820312497,3749.598951808379,0.0,1991
Ghana,Bono,Dormaa West,0.0,0.0,0.0,1991
Ghana,Bono,Banda,0.1957630731799556,5.428936020699295,0.0,1991
Ghana,Bono,Jaman South,0.0,0.0,0.0,1991
Ghana,Bono,Sunyani Municipal,0.0,0.0,0.0,1991
Ghana,Bono,Jaman North,0.0,0.0,0.0,1991
Ghana,Bono,Berekum,0.17732601318359373,2.4825574462890616,0.0,1991
Ghana,Bono,Dormaa East,0.0,0.0,0.0,1991
Ghana,Bono,Wenchi,0.0,0.0,0.0,1991
Ghana,Bono,Sunyani West,0.0,0.0,0.0,1991
Ghana,Bono,Tain,0.0,0.0,0.0,1991
Ghana,Bono,Dormaa Municipal,0.0,0.0,0.0,1991
Ghana,Ahafo,Asutifi South,0.0,0.0,0.0,1991
Ghana,Ahafo,Asutifi North,0.0,0.0,0.0,1991
Ghana,Ahafo,Asunafo South,0.0,0.0,0.0,1991
Ghana,Ahafo,Asunafo North,0.0,0.0,0.0,1991
Ghana,Ahafo,Tano South,0.0,0.0,0.0,1991
Ghana,Ahafo,Tano North,0.0,0.0,0.0,1991
Ghana,Volta,North Tongu,0.0,1.4034970664349722,0.0,1991
Ghana,Volta,Akatsi South,68.7013091616402,174.25653805680759,0.0,1991
Ghana,Volta,South Tongu,33.84429185180666,273.9771889446662,0.0,1991
Ghana,Volta,Agotime Ziope,0.0,0.17770794677734375,0.0,1991
Ghana,Volta,Adaklu,0.0,0.0,0.0,1991
Ghana,Volta,Ho West,0.0,0.0,0.0,1991
Ghana,Volta,Akatsi North,7.745947207222734,12.68733611308977,0.0,1991
Ghana,Volta,Ketu South,156.92984590877685,1056.467228599068,678.0,1991
Ghana,Volta,South Dayi,0.0,156.295363445686,7.0,1991
Ghana,Volta,Kpando Municipal,0.354998095703125,249.7236182254554,0.0,1991
Ghana,Volta,North Dayi,0.08879956665039063,206.7049648094021,0.0,1991
Ghana,Volta,Central Tongu,0.0,0.0,0.0,1991
Ghana,Volta,Afadzato South,0.08880511474609375,84.48746664857165,0.0,1991
Ghana,Volta,Ketu North,81.78368334960932,135.47552517089835,12.0,1991
Ghana,Volta,Ho Municipal,0.0,0.0,0.0,1991
Ghana,Volta,Hohoe Municipal,0.0,0.0,0.0,1991
Ghana,Volta,Keta Municipal,113.25256903880398,2737.4346380516267,2340.0,1991
Ghana,Ashanti,Asante Akim South,0.0,0.0,0.0,1991
Ghana,Ashanti,Sekyere Central,0.0,0.0,0.0,1991
Ghana,Ashanti,Sekyere Afram Plains North,0.0,0.0,0.0,1991
Ghana,Ashanti,Asante Akim North,0.0,0.0,0.0,1991
Ghana,Ashanti,Offinso Municipal,0.0,0.0,0.0,1991
Ghana,Ashanti,Sekyere Kumawu,0.0,0.0,0.0,1991
Ghana,Ashanti,Ahafo Ano North,0.0,0.0,0.0,1991
Ghana,Ashanti,Sekyere South,0.0,0.0,0.0,1991
Ghana,Ashanti,Asokore Mampong Municipal,0.0,0.0,0.0,1991
Ghana,Ashanti,Kwabre,0.0,0.0,0.0,1991
Ghana,Ashanti,Amansie Central,0.0,0.0,0.0,1991
Ghana,Ashanti,Ejisu Juaben,0.0,0.0,0.0,1991
Ghana,Ashanti,Bosome Freho,0.7112130737304687,1.6793701606301696,0.0,1991
Ghana,Ashanti,Obuasi Municipal,0.0,0.0,0.0,1991
Ghana,Ashanti,Mampong Municipal,0.0,0.0,0.0,1991
Ghana,Ashanti,Atwima Kwanwoma,0.0,0.0,0.0,1991
Ghana,Ashanti,Kma,0.0,0.0,0.0,1991
Ghana,Ashanti,Asante Akim Central Municipal,0.0,0.0,0.0,1991
Ghana,Ashanti,Amansie West,0.0,0.0,0.0,1991
Ghana,Ashanti,Ahafo Ano South,0.0,0.0,0.0,1991
Ghana,Ashanti,Ejura Sekye Dumase,0.0,0.0,0.0,1991
Ghana,Ashanti,Adansi South,4.7121035278320305,52.991798231679944,39.0,1991
Ghana,Ashanti,Atwima Mponua,0.0,0.0,0.0,1991
Ghana,Ashanti,Adansi North,0.2667118408203125,11.201643243408212,9.0,1991
Ghana,Ashanti,Atwima Nwabiagya,0.0,0.0,0.0,1991
Ghana,Ashanti,Bekwai Municipal,0.0,0.0,0.0,1991
Ghana,Ashanti,Bosomtwe / Atwima / Kwanwoma,0.0,0.0,0.0,1991
Ghana,Ashanti,Afigya Kwabre,0.0,0.0,0.0,1991
Ghana,Ashanti,Offinso North,0.0,0.0,0.0,1991
Ghana,Ashanti,Sekyere East,0.0,0.0,0.0,1991
Ghana,Central,Cape Coast Metro,0.0,1.4248296142578125,0.0,1991
Ghana,Central,Agona East,0.0,0.0,0.0,1991
Ghana,Central,Upper Denkyira West,0.0,0.0,0.0,1991
Ghana,Central,Twifo Ati-Morkwa,0.0,0.6228630798339844,0.0,1991
Ghana,Central,Awutu Senya East Municipal,0.0,0.0,0.0,1991
Ghana,Central,Ajumako / Enyan / Esiam,0.0,0.0,0.0,1991
Ghana,Central,Gomoa West,0.0,0.17805101928710937,0.0,1991
Ghana,Central,Abura / Asebu / Kwamankese,0.0,0.0,0.0,1991
Ghana,Central,Asikuma / Odoben / Brakwa,0.0,0.0,0.0,1991
Ghana,Central,Agona West,0.0,0.0,0.0,1991
Ghana,Central,Twifo Lower Denkyira,0.0,0.0,0.0,1991
Ghana,Central,Upper Denkyira East,0.0,0.0,0.0,1991
Ghana,Central,Awutu Senya West,0.0,0.0,0.0,1991
Ghana,Central,Komenda Edna Eguafo / Abirem,0.0,0.712478564453125,0.0,1991
Ghana,Central,Assin South,0.0,0.0,0.0,1991
Ghana,Central,Assin North,0.0,0.0,0.0,1991
Ghana,Central,Mfantsiman,0.0,0.089024072265625,0.0,1991
Ghana,Central,Effutu,0.0,0.0,0.0,1991
Ghana,Central,Ekumfi,12.198118383789076,297.84211094831926,22.0,1991
Ghana,Central,Gomoa East,0.0,0.0,0.0,1991
Ghana,Eastern,Akwapem South,0.0,0.0,0.0,1991
Ghana,Eastern,Lower Manya,0.266673681640625,85.6675339458628,0.0,1991
Ghana,Eastern,Kwahu East,0.0,0.023333109322342217,0.0,1991
Ghana,Eastern,Nsawam Adoagyiri,0.0,0.0,0.0,1991
Ghana,Eastern,Kwahu Afram Plains South,21.486821917724612,4673.411572948381,90.0,1991
Ghana,Eastern,Denkyembour,4.445830096435548,37.5222901489258,9.0,1991
Ghana,Eastern,Kwahu Afram Plains North,7.012320544433594,3912.188206372904,30.0,1991
Ghana,Eastern,Kwaebibirem,0.0,0.0,0.0,1991
Ghana,Eastern,Yilo Krobo,0.0,10.757089297664871,0.0,1991
Ghana,Eastern,Asuogyaman,0.7106644226074218,76.12914490375593,0.0,1991
Ghana,Eastern,Upper West Akim,0.0,0.0,0.0,1991
Ghana,Eastern,Birim Municipal,1.5115883239746093,7.380115246582028,0.0,1991
Ghana,Eastern,Akwapem North,0.0,0.0,0.0,1991
Ghana,Eastern,Akyem Mansa,12.26973018188476,26.94622909234741,0.0,1991
Ghana,Eastern,Kwahu South,3.7299315185546877,748.5327154982505,0.0,1991
Ghana,Eastern,New Juaben Municipal,0.0,0.0,0.0,1991
Ghana,Eastern,Fanteakwa,1.3323104125976561,301.4843420052806,0.0,1991
Ghana,Eastern,West Akim,2.4898224975585928,30.322683154296897,0.0,1991
Ghana,Eastern,Upper Manya,7.106753942871092,512.3850285758002,7.0,1991
Ghana,Eastern,Birim North,0.0,0.0,0.0,1991
Ghana,Eastern,Ayensuano,0.0,0.0,0.0,1991
Ghana,Eastern,East Akim,0.0,0.0,0.0,1991
Ghana,Eastern,Suhum Municipal,0.0,0.0,0.0,1991
Ghana,Eastern,Birim South,0.0,0.0,0.0,1991
Ghana,Eastern,Atiwa,0.0,0.0,0.0,1991
Ghana,Eastern,Kwahu West,0.0,0.0,0.0,1991
Ghana,Western,Sekondi Takoradi,0.0,0.0,0.0,1991
Ghana,Western,Mpohor,0.0,0.0,0.0,1991
Ghana,Western,Jomoro,0.0,3.206198468017578,0.0,1991
Ghana,Western,Shama,0.0,4.592474762968177,0.0,1991
Ghana,Western,Ahanta West,0.0,0.0,0.0,1991
Ghana,Western,Wassa East,0.3560736145019531,3.7386132568359374,0.0,1991
Ghana,Western,Nzema East,0.0,0.0,0.0,1991
Ghana,Western,Wassa Amenfi Central,0.0,0.0,0.0,1991
Ghana,Western,Wassa Amenfi East,0.0,0.0,0.0,1991
Ghana,Western,Prestea / Huni Valley,0.17798736572265625,1.3349077697753906,0.0,1991
Ghana,Western,Wassa Amenfi West,0.0,0.0,0.0,1991
Ghana,Western,Ellembelle,0.0,0.0,0.0,1991
Ghana,Western,Tarkwa Nsuaem,0.0,0.0,0.0,1991
Ghana,Northern,Nanumba North,0.0,3.335579612630207,0.0,1991
Ghana,Northern,Karaga,0.0,0.0,0.0,1991
Ghana,Northern,Kpandai,15.126217755126968,2341.8532417599095,16.0,1991
Ghana,Northern,Savelugu Nanton,0.0,0.0,0.0,1991
Ghana,Northern,Sagnerigu,0.0,0.0,0.0,1991
Ghana,Northern,Zabzugu,0.05433301726696538,0.4208420212210861,0.0,1991
Ghana,Northern,Tatale,0.0,0.7806644511862362,0.0,1991
Ghana,Northern,Tamale North Sub Metro,0.0,0.0,0.0,1991
Ghana,Northern,Gushiegu,0.0,0.0,0.0,1991
Ghana,Northern,Kumbumgu,0.0,0.0,0.0,1991
Ghana,Northern,Tolon,0.0,0.0,0.0,1991
Ghana,Northern,Saboba,0.0,0.08816077880859376,0.0,1991
Ghana,Northern,Yendi Municipal,0.21006626168045342,0.7585909804160922,0.0,1991
Ghana,Northern,Nanumba South,2.917564672851562,530.8845792913446,0.0,1991
Ghana,Northern,Mion,0.0,0.0,0.0,1991
Ghana,Savannah,Gonja Central,0.0,1.6752113313084023,0.0,1991
Ghana,Savannah,East Gonja,0.0,0.0,0.0,1991
Ghana,Savannah,West Gonja,0.08829907836914062,9.79643428344726,0.0,1991
Ghana,Savannah,North Gonja,0.0,0.0,0.0,1991
Ghana,Savannah,Sawla / Tuna / Kalba,0.455918604999617,26.329198147738595,0.0,1991
Ghana,Savannah,Bole,3.1227353242522584,47.80498006256702,0.0,1991
Ghana,Bono East,Sene East,17.023904962158202,5499.054417107327,94.0,1991
Ghana,Bono East,Nkoranza North,0.0,0.0,0.0,1991
Ghana,Bono East,Sene West,2.8359710632324213,956.7940281911577,30.0,1991
Ghana,Bono East,Atebubu Amantin,0.0,0.0,0.0,1991
Ghana,Bono East,Pru,0.0,0.0,0.0,1991
Ghana,Bono East,Techiman Municipal,0.0,0.0,0.0,1991
Ghana,Bono East,Techiman North,0.0,0.0,0.0,1991
Ghana,Bono East,Kintampo South,1.1587234033921183,2.0025972035127526,0.0,1991
Ghana,Bono East,Kintampo North,5.165585401850682,12.33285423275218,0.0,1991
Ghana,Bono East,Nkoranza South,0.0,0.0,0.0,1991
Ghana,North East,West Mamprusi,0.0,0.0,0.0,1991
Ghana,North East,Mamprusi East,0.0,0.0,0.0,1991
Ghana,North East,Chereponi,0.0,0.0,0.0,1991
Ghana,North East,Bunkpurugu Yonyo,0.0,0.0,0.0,1991
Ghana,North East,Mamprugu Moagduri,0.0,0.08802202758789063,0.0,1991
Ghana,Upper East,Nabdam,0.0,0.0,0.0,1991
Ghana,Upper East,Garu Tempane,0.0,0.0,0.0,1991
Ghana,Upper East,Kasena Nankana West,0.0,1.7564476013183588,0.0,1991
Ghana,Upper East,Bolgatanga Municipal,0.0,0.0,0.0,1991
Ghana,Upper East,Talensi,0.0,0.0,0.0,1991
Ghana,Upper East,Bawku West,0.0,0.3515946350097656,0.0,1991
Ghana,Upper East,Pusiga,0.0,0.0,0.0,1991
Ghana,Upper East,Bongo,0.0,0.0,0.0,1991
Ghana,Upper East,Bawku Municipal,0.0,0.0,0.0,1991
Ghana,Upper East,Builsa South,0.087872900390625,1.4059752624511719,0.0,1991
Ghana,Upper East,Builsa North,0.26368663330078124,0.9668506591796875,0.0,1991
Ghana,Upper East,Kasena Nankana East,0.0,0.0,0.0,1991
Ghana,Upper East,Binduri,0.0,0.0,0.0,1991
Ghana,Upper West,Lawra,0.0,0.0,0.0,1991
Ghana,Upper West,Jirapa,0.43962632446289057,0.8792438354492187,0.0,1991
Ghana,Upper West,Nandom,0.0,0.0,0.0,1991
Ghana,Upper West,Sissala East,50.78744288330056,118.18575480346631,0.0,1991
Ghana,Upper West,Wa East,0.0,0.08807768554687499,0.0,1991
Ghana,Upper West,Nadowli / Kaleo,0.0,1.0561769775390624,0.0,1991
Ghana,Upper West,Daffiama Bussie,0.35193273925781243,0.43996548461914053,0.0,1991
Ghana,Upper West,Sissala  West,47.53408222045915,133.81586972656237,99.0,1991
Ghana,Upper West,Wa Municipal,0.26420960693359374,1.409160852050781,0.0,1991
Ghana,Upper West,Lambussie Karni,9.400048699951173,39.44553978271479,0.0,1991
Ghana,Upper West,Wa West,0.0,15.763593312078738,0.0,1991
Ghana,Greater Accra,Ga West,0.0,0.0,0.0,1991
Ghana,Greater Accra,Ga Central Municipal,0.0,0.08898339233398438,0.0,1991
Ghana,Greater Accra,Ledzokuku / Krowor,0.0,0.0,0.0,1991
Ghana,Greater Accra,Ada West,0.0,0.0,0.0,1991
Ghana,Greater Accra,Ashaiman,0.0,0.0,0.0,1991
Ghana,Greater Accra,Shai Osu Doku,0.0,0.0,0.0,1991
Ghana,Greater Accra,Kpone Katamanso,0.0,0.0,0.0,1991
Ghana,Greater Accra,Tema Metropolis,0.0,3.48935977711397E-4,0.0,1991
Ghana,Greater Accra,La Nkwantanang Madina,0.0,0.0,0.0,1991
Ghana,Greater Accra,Ga South,1.9577787231445312,45.56331179199215,109.0,1991
Ghana,Greater Accra,Ningo Prampram,0.0,3.3806296630859376,0.0,1991
Ghana,Greater Accra,Ga East,0.0,0.0,0.0,1991
Ghana,Greater Accra,Adenta,0.0,0.0,0.0,1991
Ghana,Greater Accra,Ada East,2.1754167890720733,26.94466036855661,300.0,1991
Ghana,Greater Accra,La Dade Kotopon,0.0,0.0,0.0,1991
Ghana,Greater Accra,Accra Metropolis,0.0,0.0,0.0,1991
Ghana,Western North,Bia West,0.0,0.0,0.0,1991
Ghana,Western North,Sefwi Bibiani / Anhwiaso Bekwai,0.0,0.4442152648925781,0.0,1991
Ghana,Western North,Bodi,0.0,0.0,0.0,1991
Ghana,Western North,Aowin,0.0,0.0,0.0,1991
Ghana,Western North,Sefwi Akontombra,0.0,0.0,0.0,1991
Ghana,Western North,Juabeso,0.0,0.0,0.0,1991
Ghana,Western North,Suaman,0.0,0.0,0.0,1991
Ghana,Western North,Sefwi-Wiawso,0.0,0.0,0.0,1991
Ghana,Western North,Bia East,0.0,0.0,0.0,1991
Ghana,Oti,Jasikan,0.0,0.0,0.0,1992
Ghana,Oti,Kadjebi,0.0,0.0,0.0,1992
Ghana,Oti,Nkwanta South,0.0,0.0,0.0,1992
Ghana,Oti,Krachi Nchumuru,0.0,0.0,0.0,1992
Ghana,Oti,Nkwanta North,0.0,0.0,0.0,1992
Ghana,Oti,Krachi West,0.0,0.0,0.0,1992
Ghana,Oti,Biakoye,0.0,0.0,0.0,1992
Ghana,Oti,Krachi East,0.0,0.0,0.0,1992
Ghana,Bono,Dormaa West,0.0,0.0,0.0,1992
Ghana,Bono,Banda,0.0,0.0,0.0,1992
Ghana,Bono,Jaman South,0.0,0.0,0.0,1992
Ghana,Bono,Sunyani Municipal,0.0,0.0,0.0,1992
Ghana,Bono,Jaman North,0.0,0.0,0.0,1992
Ghana,Bono,Berekum,0.0,0.0,0.0,1992
Ghana,Bono,Dormaa East,0.0,0.0,0.0,1992
Ghana,Bono,Wenchi,0.0,0.0885884765625,0.0,1992
Ghana,Bono,Sunyani West,0.0,0.0,0.0,1992
Ghana,Bono,Tain,0.0,0.0,0.0,1992
Ghana,Bono,Dormaa Municipal,0.0,0.0,0.0,1992
Ghana,Ahafo,Asutifi South,0.0,0.0,0.0,1992
Ghana,Ahafo,Asutifi North,0.0,0.0,0.0,1992
Ghana,Ahafo,Asunafo South,0.0,0.0,0.0,1992
Ghana,Ahafo,Asunafo North,0.0,0.0,0.0,1992
Ghana,Ahafo,Tano South,1.0644235290527342,1.6853487915039063,0.0,1992
Ghana,Ahafo,Tano North,1.1531863586425781,1.1531863586425781,0.0,1992
Ghana,Volta,North Tongu,0.0,0.0,0.0,1992
Ghana,Volta,Akatsi South,0.0,0.0,0.0,1992
Ghana,Volta,South Tongu,0.0,0.0,0.0,1992
Ghana,Volta,Agotime Ziope,0.0,0.0,0.0,1992
Ghana,Volta,Adaklu,0.0,0.0,0.0,1992
Ghana,Volta,Ho West,0.0,0.0,0.0,1992
Ghana,Volta,Akatsi North,0.0,0.0,0.0,1992
Ghana,Volta,Ketu South,0.0,0.0,0.0,1992
Ghana,Volta,South Dayi,0.0,0.0,0.0,1992
Ghana,Volta,Kpando Municipal,0.0,0.0,0.0,1992
Ghana,Volta,North Dayi,0.0,0.0,0.0,1992
Ghana,Volta,Central Tongu,0.0,0.0,0.0,1992
Ghana,Volta,Afadzato South,0.0,0.0,0.0,1992
Ghana,Volta,Ketu North,0.0,0.0,0.0,1992
Ghana,Volta,Ho Municipal,0.0,0.0,0.0,1992
Ghana,Volta,Hohoe Municipal,0.0,0.0,0.0,1992
Ghana,Volta,Keta Municipal,0.0,0.0,0.0,1992
Ghana,Ashanti,Asante Akim South,0.0,0.08882427368164061,0.0,1992
Ghana,Ashanti,Sekyere Central,0.17736889648437498,0.8869065002441405,0.0,1992
Ghana,Ashanti,Sekyere Afram Plains North,0.0,2.483193646240234,0.0,1992
Ghana,Ashanti,Asante Akim North,26.986774249267597,178.3469172638762,0.0,1992
Ghana,Ashanti,Offinso Municipal,5.145187585449216,35.85038140869146,0.0,1992
Ghana,Ashanti,Sekyere Kumawu,0.0,0.0,0.0,1992
Ghana,Ashanti,Ahafo Ano North,0.0,0.0,0.0,1992
Ghana,Ashanti,Sekyere South,0.0,0.0,0.0,1992
Ghana,Ashanti,Asokore Mampong Municipal,0.0,0.0,0.0,1992
Ghana,Ashanti,Kwabre,0.0,0.0,0.0,1992
Ghana,Ashanti,Amansie Central,0.0,0.0,0.0,1992
Ghana,Ashanti,Ejisu Juaben,0.0,0.0,0.0,1992
Ghana,Ashanti,Bosome Freho,0.0,0.0,0.0,1992
Ghana,Ashanti,Obuasi Municipal,0.0,0.0,0.0,1992
Ghana,Ashanti,Mampong Municipal,0.1774364074707031,0.1774364074707031,0.0,1992
Ghana,Ashanti,Atwima Kwanwoma,0.0,0.0,0.0,1992
Ghana,Ashanti,Kma,0.0,0.0,0.0,1992
Ghana,Ashanti,Asante Akim Central Municipal,0.0,0.0,0.0,1992
Ghana,Ashanti,Amansie West,0.26652265014648435,5.152599237060546,0.0,1992
Ghana,Ashanti,Ahafo Ano South,0.0,11.435397404641543,0.0,1992
Ghana,Ashanti,Ejura Sekye Dumase,3.193210198974609,4.257399224853515,0.0,1992
Ghana,Ashanti,Adansi South,0.0,0.0,0.0,1992
Ghana,Ashanti,Atwima Mponua,0.08881314697265624,30.822433477783203,0.0,1992
Ghana,Ashanti,Adansi North,0.0,0.0,0.0,1992
Ghana,Ashanti,Atwima Nwabiagya,0.17759088134765624,3.476552381735408,0.0,1992
Ghana,Ashanti,Bekwai Municipal,0.0,0.0,0.0,1992
Ghana,Ashanti,Bosomtwe / Atwima / Kwanwoma,0.0,10.926814556884759,0.0,1992
Ghana,Ashanti,Afigya Kwabre,0.0,0.0,0.0,1992
Ghana,Ashanti,Offinso North,0.0,4.080600286865234,0.0,1992
Ghana,Ashanti,Sekyere East,0.0,0.0,0.0,1992
Ghana,Central,Cape Coast Metro,0.0,0.0,0.0,1992
Ghana,Central,Agona East,0.0,0.0,0.0,1992
Ghana,Central,Upper Denkyira West,0.0,0.0,0.0,1992
Ghana,Central,Twifo Ati-Morkwa,0.0,0.0,0.0,1992
Ghana,Central,Awutu Senya East Municipal,0.0,0.0,0.0,1992
Ghana,Central,Ajumako / Enyan / Esiam,0.0,0.0,0.0,1992
Ghana,Central,Gomoa West,0.0,0.0,0.0,1992
Ghana,Central,Abura / Asebu / Kwamankese,0.0,0.0,0.0,1992
Ghana,Central,Asikuma / Odoben / Brakwa,0.0,0.0,0.0,1992
Ghana,Central,Agona West,0.0,0.0,0.0,1992
Ghana,Central,Twifo Lower Denkyira,0.0,0.0,0.0,1992
Ghana,Central,Upper Denkyira East,0.0,0.0,0.0,1992
Ghana,Central,Awutu Senya West,0.0,0.0,0.0,1992
Ghana,Central,Komenda Edna Eguafo / Abirem,0.0,0.0,0.0,1992
Ghana,Central,Assin South,0.0,0.0,0.0,1992
Ghana,Central,Assin North,0.0,0.0,0.0,1992
Ghana,Central,Mfantsiman,0.0,0.0,0.0,1992
Ghana,Central,Effutu,0.0,0.0,0.0,1992
Ghana,Central,Ekumfi,0.0,0.0,0.0,1992
Ghana,Central,Gomoa East,0.0,0.0,0.0,1992
Ghana,Eastern,Akwapem South,0.0,0.0,0.0,1992
Ghana,Eastern,Lower Manya,0.0,0.0,0.0,1992
Ghana,Eastern,Kwahu East,0.08880158081054687,0.08880158081054687,0.0,1992
Ghana,Eastern,Nsawam Adoagyiri,0.0,0.0,0.0,1992
Ghana,Eastern,Kwahu Afram Plains South,36.311640380859394,3254.7207022643674,15.0,1992
Ghana,Eastern,Denkyembour,0.0,0.0,0.0,1992
Ghana,Eastern,Kwahu Afram Plains North,0.0,0.0,0.0,1992
Ghana,Eastern,Kwaebibirem,0.08886422729492187,4.976379248046874,0.0,1992
Ghana,Eastern,Yilo Krobo,0.0,0.0,0.0,1992
Ghana,Eastern,Asuogyaman,0.0,0.0,0.0,1992
Ghana,Eastern,Upper West Akim,0.0,0.0,0.0,1992
Ghana,Eastern,Birim Municipal,0.0,0.0,0.0,1992
Ghana,Eastern,Akwapem North,0.0,0.0,0.0,1992
Ghana,Eastern,Akyem Mansa,0.0,0.0,0.0,1992
Ghana,Eastern,Kwahu South,0.8879791137695312,453.7849842581297,0.0,1992
Ghana,Eastern,New Juaben Municipal,0.0,0.0,0.0,1992
Ghana,Eastern,Fanteakwa,0.0,0.0,0.0,1992
Ghana,Eastern,West Akim,0.0,0.0,0.0,1992
Ghana,Eastern,Upper Manya,0.0,0.0,0.0,1992
Ghana,Eastern,Birim North,0.0,0.0,0.0,1992
Ghana,Eastern,Ayensuano,0.0,0.0,0.0,1992
Ghana,Eastern,East Akim,0.0,0.0,0.0,1992
Ghana,Eastern,Suhum Municipal,0.0,0.0,0.0,1992
Ghana,Eastern,Birim South,0.0,0.0,0.0,1992
Ghana,Eastern,Atiwa,0.0,17.239993981933594,0.0,1992
Ghana,Eastern,Kwahu West,0.0,0.0,0.0,1992
Ghana,Western,Sekondi Takoradi,0.0,0.0,0.0,1992
Ghana,Western,Mpohor,0.0,0.0,0.0,1992
Ghana,Western,Jomoro,0.0,0.0,0.0,1992
Ghana,Western,Shama,0.0,0.0,0.0,1992
Ghana,Western,Ahanta West,0.0,0.0,0.0,1992
Ghana,Western,Wassa East,0.0,0.0,0.0,1992
Ghana,Western,Nzema East,0.0,0.0,0.0,1992
Ghana,Western,Wassa Amenfi Central,0.0,0.0,0.0,1992
Ghana,Western,Wassa Amenfi East,0.0,0.0,0.0,1992
Ghana,Western,Prestea / Huni Valley,0.0,0.0,0.0,1992
Ghana,Western,Wassa Amenfi West,0.0,0.0,0.0,1992
Ghana,Western,Ellembelle,0.0,0.0,0.0,1992
Ghana,Western,Tarkwa Nsuaem,0.0,0.0,0.0,1992
Ghana,Northern,Nanumba North,0.0,0.0,0.0,1992
Ghana,Northern,Karaga,1.4087650939941405,4.401951788330077,0.0,1992
Ghana,Northern,Kpandai,0.0,0.0,0.0,1992
Ghana,Northern,Savelugu Nanton,1.4421123788871015,7.927536276281019,0.0,1992
Ghana,Northern,Sagnerigu,0.0,0.0,0.0,1992
Ghana,Northern,Zabzugu,0.0,0.0,0.0,1992
Ghana,Northern,Tatale,0.0,0.0,0.0,1992
Ghana,Northern,Tamale North Sub Metro,2.4705185058593746,4.588153900146485,0.0,1992
Ghana,Northern,Gushiegu,2.113888507080078,4.4928893554687495,0.0,1992
Ghana,Northern,Kumbumgu,2.962604113482307,30.667393407030286,0.0,1992
Ghana,Northern,Tolon,0.8818531616210937,9.346605389404301,0.0,1992
Ghana,Northern,Saboba,1.0575285034179687,1.4981358642578124,0.0,1992
Ghana,Northern,Yendi Municipal,0.9698260192871093,1.675326904296875,0.0,1992
Ghana,Northern,Nanumba South,0.0,0.0,0.0,1992
